Customer_ID,Brand,Interaction
C105152,Nykaa,0
C105156,Nykaa,0
C105157,Nykaa,1
C105158,Nykaa,1
C105159,Nykaa,0
C105162,Nykaa,0
C105164,Nykaa,0
C105166,Nykaa,0
C105167,Nykaa,0
C105168,Nykaa,0
C105169,Nykaa,0
C105170,Nykaa,0
C105171,Nykaa,0
C105172,Nykaa,0
C105175,Nykaa,1
C105177,Nykaa,0
C105179,Nykaa,0
C105181,Nykaa,0
C105182,Nykaa,0
C105184,Nykaa,0
C105185,Nykaa,0
C105187,Nykaa,1
C105188,Nykaa,0
C105190,Nykaa,0
C105193,Nykaa,0
C105195,Nykaa,0
C105196,Nykaa,0
C105197,Nykaa,0
C105198,Nykaa,0
C105199,Nykaa,0
C105200,Nykaa,0
C105201,Nykaa,0
C105202,Nykaa,0
C105203,Nykaa,0
C105204,Nykaa,0
C105207,Nykaa,0
C105209,Nykaa,0
C105212,Nykaa,0
C105213,Nykaa,0
C105214,Nykaa,0
C105216,Nykaa,0
C105218,Nykaa,0
C105222,Nykaa,0
C105226,Nykaa,0
C105227,Nykaa,0
C105229,Nykaa,0
C105230,Nykaa,0
C105234,Nykaa,0
C105235,Nykaa,0
C105236,Nykaa,0
C105238,Nykaa,0
C105240,Nykaa,0
C105242,Nykaa,0
C105243,Nykaa,0
C105244,Nykaa,0
C105247,Nykaa,0
C105248,Nykaa,0
C105249,Nykaa,0
C105250,Nykaa,0
C105252,Nykaa,0
C105253,Nykaa,0
C105255,Nykaa,0
C105256,Nykaa,0
C105257,Nykaa,0
C105259,Nykaa,0
C105260,Nykaa,0
C105261,Nykaa,0
C105262,Nykaa,0
C105263,Nykaa,1
C105266,Nykaa,1
C105267,Nykaa,0
C105268,Nykaa,0
C105269,Nykaa,0
C105270,Nykaa,1
C105271,Nykaa,1
C105272,Nykaa,0
C105274,Nykaa,0
C105275,Nykaa,0
C105276,Nykaa,0
C105277,Nykaa,0
C105278,Nykaa,1
C105279,Nykaa,0
C105281,Nykaa,1
C105284,Nykaa,1
C105288,Nykaa,0
C105289,Nykaa,0
C105290,Nykaa,0
C105292,Nykaa,0
C105293,Nykaa,0
C105299,Nykaa,0
C105300,Nykaa,0
C105302,Nykaa,0
C105303,Nykaa,0
C105304,Nykaa,0
C105305,Nykaa,0
C105306,Nykaa,1
C105307,Nykaa,0
C105308,Nykaa,0
C105310,Nykaa,1
C105312,Nykaa,0
C105313,Nykaa,0
C105314,Nykaa,0
C105318,Nykaa,0
C105319,Nykaa,0
C105321,Nykaa,0
C105322,Nykaa,0
C105324,Nykaa,0
C105325,Nykaa,0
C105326,Nykaa,0
C105327,Nykaa,0
C105328,Nykaa,0
C105329,Nykaa,0
C105331,Nykaa,0
C105335,Nykaa,0
C105337,Nykaa,0
C105340,Nykaa,0
C105341,Nykaa,0
C105342,Nykaa,0
C105344,Nykaa,0
C105346,Nykaa,0
C105348,Nykaa,0
C105349,Nykaa,0
C105351,Nykaa,0
C105354,Nykaa,0
C105355,Nykaa,0
C105356,Nykaa,1
C105358,Nykaa,0
C105359,Nykaa,0
C105360,Nykaa,0
C105361,Nykaa,0
C105363,Nykaa,0
C105364,Nykaa,0
C105367,Nykaa,0
C105368,Nykaa,1
C105369,Nykaa,1
C105370,Nykaa,0
C105371,Nykaa,0
C105372,Nykaa,0
C105374,Nykaa,1
C105375,Nykaa,0
C105376,Nykaa,0
C105377,Nykaa,0
C105378,Nykaa,0
C105379,Nykaa,0
C105380,Nykaa,0
C105381,Nykaa,0
C105382,Nykaa,1
C105383,Nykaa,0
C105384,Nykaa,1
C105385,Nykaa,1
C105386,Nykaa,0
C105387,Nykaa,0
C105388,Nykaa,0
C105390,Nykaa,1
C105391,Nykaa,0
C105392,Nykaa,1
C105395,Nykaa,0
C105397,Nykaa,0
C105400,Nykaa,0
C105401,Nykaa,0
C105402,Nykaa,0
C105403,Nykaa,0
C105405,Nykaa,0
C105406,Nykaa,0
C105409,Nykaa,0
C105410,Nykaa,0
C105411,Nykaa,0
C105413,Nykaa,1
C105414,Nykaa,0
C105415,Nykaa,0
C105416,Nykaa,0
C105418,Nykaa,0
C105420,Nykaa,0
C105421,Nykaa,0
C105422,Nykaa,0
C105424,Nykaa,0
C105425,Nykaa,0
C105426,Nykaa,0
C105427,Nykaa,0
C105429,Nykaa,0
C105430,Nykaa,0
C105431,Nykaa,0
C105432,Nykaa,0
C105434,Nykaa,0
C105437,Nykaa,0
C105440,Nykaa,0
C105442,Nykaa,0
C105443,Nykaa,0
C105445,Nykaa,0
C105449,Nykaa,0
C105450,Nykaa,0
C105453,Nykaa,1
C105455,Nykaa,0
C105456,Nykaa,0
C105457,Nykaa,0
C105460,Nykaa,0
C105461,Nykaa,0
C105462,Nykaa,1
C105463,Nykaa,0
C105464,Nykaa,1
C105465,Nykaa,0
C105466,Nykaa,0
C105467,Nykaa,0
C105468,Nykaa,0
C105469,Nykaa,0
C105470,Nykaa,0
C105471,Nykaa,0
C105473,Nykaa,0
C105474,Nykaa,0
C105475,Nykaa,1
C105476,Nykaa,0
C105479,Nykaa,0
C105480,Nykaa,0
C105481,Nykaa,0
C105483,Nykaa,0
C105484,Nykaa,1
C105485,Nykaa,0
C105486,Nykaa,0
C105488,Nykaa,1
C105489,Nykaa,0
C105491,Nykaa,0
C105492,Nykaa,0
C105493,Nykaa,0
C105494,Nykaa,0
C105495,Nykaa,0
C105496,Nykaa,0
C105499,Nykaa,0
C105500,Nykaa,0
C105503,Nykaa,0
C105504,Nykaa,0
C105505,Nykaa,0
C105506,Nykaa,0
C105509,Nykaa,0
C105510,Nykaa,0
C105511,Nykaa,0
C105512,Nykaa,0
C105514,Nykaa,0
C105515,Nykaa,0
C105518,Nykaa,0
C105520,Nykaa,0
C105522,Nykaa,0
C105524,Nykaa,0
C105526,Nykaa,0
C105527,Nykaa,0
C105528,Nykaa,0
C105529,Nykaa,0
C105530,Nykaa,0
C105532,Nykaa,0
C105534,Nykaa,0
C105535,Nykaa,0
C105536,Nykaa,0
C105537,Nykaa,1
C105538,Nykaa,0
C105540,Nykaa,1
C105541,Nykaa,1
C105542,Nykaa,0
C105544,Nykaa,0
C105545,Nykaa,0
C105546,Nykaa,0
C105547,Nykaa,0
C105548,Nykaa,0
C105549,Nykaa,0
C105551,Nykaa,0
C105553,Nykaa,0
C105555,Nykaa,0
C105558,Nykaa,1
C105559,Nykaa,0
C105561,Nykaa,0
C105562,Nykaa,0
C105563,Nykaa,0
C105564,Nykaa,0
C105566,Nykaa,0
C105570,Nykaa,0
C105571,Nykaa,0
C105573,Nykaa,0
C105577,Nykaa,0
C105578,Nykaa,0
C105579,Nykaa,0
C105580,Nykaa,0
C105582,Nykaa,0
C105583,Nykaa,1
C105584,Nykaa,0
C105586,Nykaa,0
C105587,Nykaa,0
C105590,Nykaa,1
C105592,Nykaa,1
C105594,Nykaa,0
C105595,Nykaa,0
C105596,Nykaa,0
C105597,Nykaa,1
C105598,Nykaa,1
C105599,Nykaa,1
C105602,Nykaa,1
C105603,Nykaa,0
C105606,Nykaa,0
C105607,Nykaa,0
C105609,Nykaa,1
C105610,Nykaa,0
C105612,Nykaa,0
C105613,Nykaa,1
C105615,Nykaa,0
C105620,Nykaa,1
C105621,Nykaa,0
C105627,Nykaa,0
C105628,Nykaa,0
C105629,Nykaa,0
C105630,Nykaa,0
C105631,Nykaa,0
C105632,Nykaa,0
C105633,Nykaa,1
C105636,Nykaa,0
C105639,Nykaa,0
C105643,Nykaa,0
C105644,Nykaa,0
C105645,Nykaa,0
C105646,Nykaa,0
C105647,Nykaa,0
C105649,Nykaa,0
C105650,Nykaa,0
C105653,Nykaa,0
C105654,Nykaa,0
C105655,Nykaa,0
C105656,Nykaa,0
C105657,Nykaa,1
C105658,Nykaa,0
C105660,Nykaa,0
C105662,Nykaa,0
C105663,Nykaa,0
C105664,Nykaa,0
C105666,Nykaa,0
C105667,Nykaa,0
C105668,Nykaa,0
C105671,Nykaa,0
C105672,Nykaa,0
C105673,Nykaa,0
C105674,Nykaa,0
C105675,Nykaa,0
C105676,Nykaa,0
C105678,Nykaa,0
C105679,Nykaa,1
C105680,Nykaa,1
C105682,Nykaa,0
C105684,Nykaa,0
C105685,Nykaa,0
C105686,Nykaa,0
C105687,Nykaa,0
C105688,Nykaa,0
C105689,Nykaa,0
C105690,Nykaa,0
C105692,Nykaa,1
C105693,Nykaa,0
C105696,Nykaa,0
C105698,Nykaa,0
C105699,Nykaa,0
C105700,Nykaa,0
C105701,Nykaa,0
C105703,Nykaa,0
C105705,Nykaa,0
C105706,Nykaa,0
C105709,Nykaa,1
C105710,Nykaa,0
C105711,Nykaa,0
C105712,Nykaa,0
C105713,Nykaa,0
C105714,Nykaa,0
C105716,Nykaa,0
C105721,Nykaa,0
C105722,Nykaa,1
C105723,Nykaa,1
C105724,Nykaa,0
C105725,Nykaa,0
C105726,Nykaa,0
C105729,Nykaa,0
C105730,Nykaa,0
C105732,Nykaa,0
C105734,Nykaa,0
C105736,Nykaa,0
C105738,Nykaa,0
C105739,Nykaa,0
C105741,Nykaa,0
C105742,Nykaa,0
C105744,Nykaa,0
C105745,Nykaa,0
C105749,Nykaa,1
C105750,Nykaa,0
C105755,Nykaa,0
C105756,Nykaa,0
C105757,Nykaa,0
C105758,Nykaa,0
C105759,Nykaa,1
C105762,Nykaa,0
C105763,Nykaa,0
C105764,Nykaa,0
C105767,Nykaa,0
C105770,Nykaa,0
C105771,Nykaa,0
C105773,Nykaa,0
C105774,Nykaa,0
C105777,Nykaa,1
C105779,Nykaa,0
C105780,Nykaa,0
C105784,Nykaa,0
C105785,Nykaa,1
C105786,Nykaa,0
C105789,Nykaa,1
C105792,Nykaa,0
C105793,Nykaa,0
C105794,Nykaa,0
C105797,Nykaa,0
C105802,Nykaa,0
C105804,Nykaa,0
C105805,Nykaa,0
C105806,Nykaa,0
C105808,Nykaa,0
C105809,Nykaa,1
C105810,Nykaa,0
C105812,Nykaa,0
C105816,Nykaa,0
C105817,Nykaa,0
C105818,Nykaa,0
C105819,Nykaa,1
C105820,Nykaa,0
C105821,Nykaa,0
C105822,Nykaa,1
C105823,Nykaa,0
C105825,Nykaa,0
C105826,Nykaa,0
C105828,Nykaa,1
C105829,Nykaa,1
C105831,Nykaa,0
C105833,Nykaa,0
C105834,Nykaa,0
C105835,Nykaa,0
C105836,Nykaa,1
C105837,Nykaa,0
C105840,Nykaa,0
C105843,Nykaa,0
C105844,Nykaa,0
C105846,Nykaa,0
C105847,Nykaa,0
C105848,Nykaa,0
C105849,Nykaa,0
C105850,Nykaa,0
C105852,Nykaa,0
C105853,Nykaa,0
C105854,Nykaa,0
C105859,Nykaa,0
C105860,Nykaa,0
C105861,Nykaa,0
C105863,Nykaa,0
C105864,Nykaa,0
C105865,Nykaa,1
C105866,Nykaa,1
C105869,Nykaa,0
C105871,Nykaa,0
C105873,Nykaa,1
C105876,Nykaa,0
C105877,Nykaa,0
C105878,Nykaa,0
C105880,Nykaa,0
C105881,Nykaa,0
C105882,Nykaa,0
C105883,Nykaa,0
C105884,Nykaa,0
C105886,Nykaa,0
C105888,Nykaa,0
C105890,Nykaa,0
C105891,Nykaa,0
C105893,Nykaa,0
C105894,Nykaa,0
C105895,Nykaa,0
C105896,Nykaa,0
C105897,Nykaa,0
C105898,Nykaa,1
C105899,Nykaa,1
C105901,Nykaa,0
C105903,Nykaa,1
C105904,Nykaa,0
C105905,Nykaa,0
C105906,Nykaa,0
C105907,Nykaa,0
C105910,Nykaa,0
C105912,Nykaa,0
C105914,Nykaa,0
C105915,Nykaa,0
C105916,Nykaa,0
C105917,Nykaa,0
C105918,Nykaa,0
C105919,Nykaa,0
C105920,Nykaa,0
C105921,Nykaa,0
C105922,Nykaa,0
C105924,Nykaa,1
C105927,Nykaa,1
C105929,Nykaa,0
C105930,Nykaa,0
C105932,Nykaa,1
C105935,Nykaa,0
C105937,Nykaa,0
C105938,Nykaa,1
C105939,Nykaa,0
C105940,Nykaa,1
C105941,Nykaa,0
C105943,Nykaa,0
C105944,Nykaa,0
C105945,Nykaa,0
C105946,Nykaa,0
C105947,Nykaa,1
C105948,Nykaa,0
C105950,Nykaa,1
C105953,Nykaa,0
C105955,Nykaa,0
C105956,Nykaa,1
C105958,Nykaa,0
C105959,Nykaa,0
C105960,Nykaa,0
C105961,Nykaa,0
C105962,Nykaa,0
C105963,Nykaa,0
C105964,Nykaa,0
C105965,Nykaa,0
C105967,Nykaa,0
C105968,Nykaa,0
C105969,Nykaa,0
C105970,Nykaa,1
C105972,Nykaa,0
C105973,Nykaa,0
C105974,Nykaa,0
C105975,Nykaa,0
C105977,Nykaa,0
C105979,Nykaa,0
C105980,Nykaa,0
C105982,Nykaa,0
C105984,Nykaa,0
C105985,Nykaa,0
C105986,Nykaa,0
C105988,Nykaa,0
C105989,Nykaa,0
C105990,Nykaa,0
C105992,Nykaa,0
C105993,Nykaa,0
C105994,Nykaa,0
C105995,Nykaa,0
C105996,Nykaa,0
C105997,Nykaa,0
C105998,Nykaa,0
C105999,Nykaa,0
C106000,Nykaa,0
C106002,Nykaa,0
C106007,Nykaa,0
C106008,Nykaa,1
C106009,Nykaa,0
C106012,Nykaa,0
C106013,Nykaa,0
C106015,Nykaa,0
C106018,Nykaa,0
C106019,Nykaa,0
C106020,Nykaa,0
C106022,Nykaa,0
C106024,Nykaa,0
C106025,Nykaa,0
C106026,Nykaa,0
C106027,Nykaa,0
C106028,Nykaa,0
C106029,Nykaa,1
C106030,Nykaa,0
C106032,Nykaa,0
C106033,Nykaa,0
C106034,Nykaa,0
C106035,Nykaa,0
C106036,Nykaa,1
C106039,Nykaa,0
C106040,Nykaa,1
C106043,Nykaa,0
C106044,Nykaa,0
C106045,Nykaa,0
C106047,Nykaa,0
C106048,Nykaa,1
C106050,Nykaa,0
C106051,Nykaa,0
C106052,Nykaa,0
C106053,Nykaa,0
C106054,Nykaa,0
C106055,Nykaa,0
C106056,Nykaa,0
C106057,Nykaa,0
C106060,Nykaa,1
C106061,Nykaa,0
C106062,Nykaa,1
C106064,Nykaa,0
C106065,Nykaa,0
C106066,Nykaa,0
C106067,Nykaa,0
C106068,Nykaa,0
C106070,Nykaa,0
C106071,Nykaa,1
C106073,Nykaa,0
C106074,Nykaa,0
C106076,Nykaa,0
C106079,Nykaa,0
C106081,Nykaa,0
C106082,Nykaa,0
C106083,Nykaa,0
C106085,Nykaa,0
C106086,Nykaa,0
C106087,Nykaa,0
C106088,Nykaa,0
C106089,Nykaa,0
C106090,Nykaa,0
C106091,Nykaa,0
C106096,Nykaa,0
C106098,Nykaa,0
C106100,Nykaa,1
C106101,Nykaa,0
C106105,Nykaa,0
C106106,Nykaa,0
C106107,Nykaa,0
C106108,Nykaa,0
C106109,Nykaa,0
C106111,Nykaa,0
C106112,Nykaa,1
C106113,Nykaa,0
C106114,Nykaa,1
C106115,Nykaa,0
C106116,Nykaa,0
C106118,Nykaa,0
C106122,Nykaa,0
C106123,Nykaa,0
C106126,Nykaa,0
C106129,Nykaa,0
C106130,Nykaa,0
C106131,Nykaa,1
C106132,Nykaa,1
C106134,Nykaa,1
C106138,Nykaa,0
C106139,Nykaa,0
C106140,Nykaa,0
C106141,Nykaa,0
C106142,Nykaa,1
C106143,Nykaa,0
C106144,Nykaa,0
C106146,Nykaa,0
C106147,Nykaa,0
C106148,Nykaa,0
C106149,Nykaa,0
C106150,Nykaa,0
C106153,Nykaa,0
C106154,Nykaa,0
C106155,Nykaa,0
C106156,Nykaa,0
C106158,Nykaa,0
C106159,Nykaa,0
C106161,Nykaa,0
C106162,Nykaa,1
C106163,Nykaa,0
C106164,Nykaa,1
C106165,Nykaa,0
C106166,Nykaa,0
C106167,Nykaa,1
C106168,Nykaa,0
C106169,Nykaa,0
C106170,Nykaa,0
C106171,Nykaa,0
C106174,Nykaa,1
C106175,Nykaa,1
C106178,Nykaa,0
C106179,Nykaa,0
C106185,Nykaa,0
C106186,Nykaa,0
C106187,Nykaa,0
C106190,Nykaa,0
C106191,Nykaa,0
C106192,Nykaa,0
C106193,Nykaa,0
C106194,Nykaa,0
C106195,Nykaa,0
C106199,Nykaa,0
C106203,Nykaa,0
C106205,Nykaa,1
C106206,Nykaa,0
C106208,Nykaa,0
C106211,Nykaa,0
C106215,Nykaa,0
C106217,Nykaa,0
C106218,Nykaa,0
C106219,Nykaa,0
C106220,Nykaa,0
C106221,Nykaa,0
C106222,Nykaa,0
C106223,Nykaa,0
C106224,Nykaa,0
C106225,Nykaa,0
C106226,Nykaa,0
C106229,Nykaa,0
C106232,Nykaa,0
C106234,Nykaa,0
C106235,Nykaa,0
C106236,Nykaa,0
C106239,Nykaa,0
C106240,Nykaa,0
C106241,Nykaa,1
C106242,Nykaa,0
C106247,Nykaa,0
C106248,Nykaa,0
C106250,Nykaa,0
C106251,Nykaa,0
C106253,Nykaa,0
C106254,Nykaa,1
C106255,Nykaa,0
C106257,Nykaa,0
C106258,Nykaa,1
C106259,Nykaa,0
C106260,Nykaa,0
C106261,Nykaa,0
C106263,Nykaa,0
C106264,Nykaa,0
C106266,Nykaa,0
C106267,Nykaa,0
C106269,Nykaa,0
C106270,Nykaa,1
C106271,Nykaa,0
C106272,Nykaa,0
C106273,Nykaa,0
C106274,Nykaa,0
C106275,Nykaa,1
C106277,Nykaa,0
C106278,Nykaa,0
C106279,Nykaa,0
C106280,Nykaa,0
C106281,Nykaa,0
C106283,Nykaa,0
C106284,Nykaa,0
C106285,Nykaa,0
C106286,Nykaa,1
C106287,Nykaa,0
C106288,Nykaa,0
C106290,Nykaa,0
C106291,Nykaa,0
C106292,Nykaa,0
C106293,Nykaa,1
C106294,Nykaa,0
C106295,Nykaa,0
C106297,Nykaa,0
C106298,Nykaa,0
C106300,Nykaa,0
C106301,Nykaa,0
C106310,Nykaa,0
C106311,Nykaa,0
C106314,Nykaa,0
C106316,Nykaa,0
C106317,Nykaa,1
C106318,Nykaa,0
C106319,Nykaa,0
C106320,Nykaa,1
C106321,Nykaa,1
C106322,Nykaa,1
C106323,Nykaa,0
C106324,Nykaa,0
C106327,Nykaa,0
C106328,Nykaa,0
C106329,Nykaa,0
C106332,Nykaa,0
C106336,Nykaa,0
C106337,Nykaa,0
C106340,Nykaa,1
C106341,Nykaa,1
C106343,Nykaa,0
C106344,Nykaa,0
C106346,Nykaa,0
C106348,Nykaa,0
C106349,Nykaa,0
C106350,Nykaa,0
C106352,Nykaa,0
C106353,Nykaa,0
C106354,Nykaa,0
C106356,Nykaa,0
C106357,Nykaa,1
C106358,Nykaa,0
C106359,Nykaa,0
C106360,Nykaa,1
C106361,Nykaa,0
C106362,Nykaa,0
C106363,Nykaa,0
C106365,Nykaa,0
C106367,Nykaa,0
C106370,Nykaa,0
C106371,Nykaa,1
C106372,Nykaa,0
C106373,Nykaa,0
C106374,Nykaa,1
C106375,Nykaa,0
C106377,Nykaa,0
C106378,Nykaa,0
C106379,Nykaa,0
C106380,Nykaa,0
C106381,Nykaa,0
C106384,Nykaa,0
C106385,Nykaa,0
C106386,Nykaa,0
C106388,Nykaa,0
C106389,Nykaa,0
C106390,Nykaa,0
C106391,Nykaa,0
C106394,Nykaa,0
C106397,Nykaa,1
C106398,Nykaa,0
C106399,Nykaa,0
C106401,Nykaa,1
C106403,Nykaa,0
C106404,Nykaa,0
C106405,Nykaa,1
C106409,Nykaa,0
C106412,Nykaa,0
C106413,Nykaa,0
C106416,Nykaa,0
C106417,Nykaa,0
C106418,Nykaa,0
C106419,Nykaa,0
C106420,Nykaa,0
C106421,Nykaa,0
C106423,Nykaa,0
C106425,Nykaa,0
C106426,Nykaa,0
C106428,Nykaa,1
C106430,Nykaa,0
C106431,Nykaa,0
C106432,Nykaa,0
C106433,Nykaa,0
C106434,Nykaa,0
C106439,Nykaa,0
C106440,Nykaa,0
C106442,Nykaa,0
C106443,Nykaa,0
C106444,Nykaa,1
C106446,Nykaa,0
C106448,Nykaa,0
C106449,Nykaa,0
C106451,Nykaa,0
C106453,Nykaa,0
C106456,Nykaa,0
C106457,Nykaa,0
C106458,Nykaa,1
C106459,Nykaa,0
C106461,Nykaa,0
C106462,Nykaa,0
C106464,Nykaa,1
C106465,Nykaa,0
C106466,Nykaa,0
C106467,Nykaa,0
C106468,Nykaa,0
C106469,Nykaa,0
C106471,Nykaa,0
C106473,Nykaa,0
C106475,Nykaa,0
C106477,Nykaa,0
C106478,Nykaa,0
C106479,Nykaa,0
C106481,Nykaa,1
C106482,Nykaa,0
C106483,Nykaa,1
C106484,Nykaa,0
C106486,Nykaa,0
C106488,Nykaa,0
C106489,Nykaa,0
C106490,Nykaa,0
C106492,Nykaa,1
C106494,Nykaa,0
C106497,Nykaa,0
C106499,Nykaa,0
C106500,Nykaa,0
C106502,Nykaa,0
C106504,Nykaa,0
C106505,Nykaa,0
C106506,Nykaa,1
C106507,Nykaa,0
C106508,Nykaa,0
C106510,Nykaa,1
C106511,Nykaa,0
C106512,Nykaa,0
C106513,Nykaa,0
C106514,Nykaa,0
C106515,Nykaa,0
C106517,Nykaa,0
C106518,Nykaa,1
C106519,Nykaa,0
C106520,Nykaa,0
C106521,Nykaa,0
C106524,Nykaa,0
C106525,Nykaa,0
C106526,Nykaa,1
C106527,Nykaa,0
C106528,Nykaa,1
C106532,Nykaa,0
C106534,Nykaa,0
C106535,Nykaa,0
C106536,Nykaa,0
C106537,Nykaa,0
C106538,Nykaa,0
C106539,Nykaa,0
C106541,Nykaa,0
C106543,Nykaa,0
C106544,Nykaa,0
C106545,Nykaa,0
C106547,Nykaa,0
C106548,Nykaa,0
C106549,Nykaa,0
C106550,Nykaa,1
C106552,Nykaa,0
C106553,Nykaa,0
C106555,Nykaa,0
C106559,Nykaa,0
C106562,Nykaa,0
C106563,Nykaa,0
C106564,Nykaa,1
C106565,Nykaa,0
C106566,Nykaa,0
C106567,Nykaa,0
C106569,Nykaa,0
C106571,Nykaa,0
C106572,Nykaa,0
C106576,Nykaa,0
C106577,Nykaa,0
C106578,Nykaa,0
C106581,Nykaa,0
C106582,Nykaa,0
C106583,Nykaa,0
C106584,Nykaa,0
C106586,Nykaa,0
C106587,Nykaa,1
C106588,Nykaa,0
C106589,Nykaa,0
C106590,Nykaa,0
C106591,Nykaa,0
C106592,Nykaa,0
C106594,Nykaa,1
C106595,Nykaa,1
C106597,Nykaa,0
C106598,Nykaa,0
C106599,Nykaa,0
C106600,Nykaa,0
C106601,Nykaa,0
C106602,Nykaa,0
C106604,Nykaa,1
C106605,Nykaa,0
C106607,Nykaa,0
C106608,Nykaa,0
C106609,Nykaa,0
C106611,Nykaa,0
C106612,Nykaa,0
C106613,Nykaa,0
C106614,Nykaa,0
C106615,Nykaa,0
C106616,Nykaa,0
C106617,Nykaa,0
C106619,Nykaa,0
C106621,Nykaa,0
C106622,Nykaa,0
C106623,Nykaa,1
C106624,Nykaa,0
C106625,Nykaa,0
C106628,Nykaa,0
C106629,Nykaa,1
C106630,Nykaa,0
C106631,Nykaa,0
C106635,Nykaa,0
C106636,Nykaa,0
C106638,Nykaa,0
C106639,Nykaa,0
C106640,Nykaa,0
C106641,Nykaa,0
C106643,Nykaa,0
C106644,Nykaa,0
C106647,Nykaa,0
C106648,Nykaa,0
C106649,Nykaa,0
C106650,Nykaa,0
C106651,Nykaa,0
C106652,Nykaa,0
C106653,Nykaa,1
C106654,Nykaa,0
C106656,Nykaa,0
C106657,Nykaa,0
C106658,Nykaa,1
C106659,Nykaa,0
C106661,Nykaa,0
C106665,Nykaa,0
C106666,Nykaa,0
C106667,Nykaa,0
C106670,Nykaa,0
C106671,Nykaa,0
C106674,Nykaa,0
C106677,Nykaa,0
C106678,Nykaa,1
C106679,Nykaa,0
C106680,Nykaa,0
C106681,Nykaa,0
C106683,Nykaa,0
C106684,Nykaa,0
C106685,Nykaa,0
C106687,Nykaa,0
C106688,Nykaa,1
C106690,Nykaa,0
C106691,Nykaa,0
C106692,Nykaa,0
C106694,Nykaa,1
C106696,Nykaa,1
C106697,Nykaa,0
C106699,Nykaa,0
C106700,Nykaa,0
C106703,Nykaa,0
C106706,Nykaa,0
C106708,Nykaa,0
C106709,Nykaa,0
C106710,Nykaa,0
C106711,Nykaa,0
C106713,Nykaa,0
C106714,Nykaa,1
C106715,Nykaa,0
C106717,Nykaa,0
C106718,Nykaa,0
C106719,Nykaa,0
C106720,Nykaa,0
C106721,Nykaa,0
C106724,Nykaa,0
C106725,Nykaa,1
C106728,Nykaa,0
C106729,Nykaa,0
C106731,Nykaa,0
C106732,Nykaa,0
C106734,Nykaa,0
C106737,Nykaa,0
C106739,Nykaa,1
C106741,Nykaa,0
C106742,Nykaa,0
C106743,Nykaa,1
C106748,Nykaa,0
C106749,Nykaa,0
C106750,Nykaa,0
C106751,Nykaa,0
C106752,Nykaa,0
C106754,Nykaa,1
C106757,Nykaa,0
C106758,Nykaa,0
C106760,Nykaa,1
C106763,Nykaa,1
C106765,Nykaa,0
C106766,Nykaa,1
C106768,Nykaa,0
C106769,Nykaa,0
C106770,Nykaa,0
C106772,Nykaa,0
C106773,Nykaa,1
C106774,Nykaa,1
C106775,Nykaa,0
C106777,Nykaa,0
C106778,Nykaa,0
C106779,Nykaa,0
C106780,Nykaa,0
C106782,Nykaa,1
C106785,Nykaa,0
C106786,Nykaa,0
C106787,Nykaa,0
C106789,Nykaa,0
C106790,Nykaa,0
C106794,Nykaa,1
C106795,Nykaa,0
C106796,Nykaa,1
C106797,Nykaa,0
C106798,Nykaa,0
C106799,Nykaa,0
C106802,Nykaa,0
C106805,Nykaa,1
C106806,Nykaa,0
C106807,Nykaa,0
C106810,Nykaa,0
C106811,Nykaa,0
C106812,Nykaa,0
C106814,Nykaa,0
C106815,Nykaa,0
C106816,Nykaa,1
C106817,Nykaa,0
C106818,Nykaa,0
C106820,Nykaa,1
C106821,Nykaa,0
C106822,Nykaa,0
C106823,Nykaa,0
C106824,Nykaa,0
C106825,Nykaa,0
C106826,Nykaa,0
C106829,Nykaa,0
C106831,Nykaa,0
C106832,Nykaa,0
C106833,Nykaa,0
C106834,Nykaa,1
C106835,Nykaa,1
C106836,Nykaa,1
C106837,Nykaa,0
C106838,Nykaa,1
C106839,Nykaa,0
C106841,Nykaa,0
C106842,Nykaa,0
C106843,Nykaa,0
C106845,Nykaa,0
C106847,Nykaa,0
C106848,Nykaa,0
C106849,Nykaa,0
C106850,Nykaa,0
C106851,Nykaa,0
C106852,Nykaa,1
C106854,Nykaa,0
C106855,Nykaa,0
C106856,Nykaa,0
C106858,Nykaa,0
C106863,Nykaa,0
C106864,Nykaa,0
C106869,Nykaa,0
C106875,Nykaa,0
C106876,Nykaa,0
C106877,Nykaa,0
C106878,Nykaa,0
C106879,Nykaa,0
C106880,Nykaa,0
C106882,Nykaa,0
C106883,Nykaa,0
C106885,Nykaa,0
C106886,Nykaa,0
C106887,Nykaa,0
C106890,Nykaa,0
C106892,Nykaa,0
C106894,Nykaa,0
C106895,Nykaa,1
C106896,Nykaa,0
C106897,Nykaa,0
C106901,Nykaa,0
C106903,Nykaa,0
C106907,Nykaa,0
C106908,Nykaa,0
C106911,Nykaa,0
C106913,Nykaa,0
C106915,Nykaa,0
C106916,Nykaa,1
C106917,Nykaa,0
C106918,Nykaa,0
C106919,Nykaa,0
C106920,Nykaa,0
C106921,Nykaa,0
C106922,Nykaa,0
C106923,Nykaa,0
C106926,Nykaa,0
C106928,Nykaa,0
C106929,Nykaa,0
C106930,Nykaa,0
C106936,Nykaa,0
C106938,Nykaa,0
C106939,Nykaa,0
C106942,Nykaa,0
C106945,Nykaa,0
C106946,Nykaa,0
C106947,Nykaa,0
C106948,Nykaa,0
C106949,Nykaa,0
C106951,Nykaa,0
C106955,Nykaa,0
C106956,Nykaa,0
C106957,Nykaa,0
